SOURCE,TARGET,RATING,TIME
1682,154,2,1308369600
676,528,3,1308369600
1459,302,3,1308369600
10,776,1,1308369600
78,623,1,1308369600
78,56,1,1308369600
311,573,1,1308369600
1427,77,2,1308369600
776,381,1,1308369600
2662,107,1,1308369600
1682,107,1,1308369600
299,107,1,1308369600
381,776,1,1308369600
32,311,2,1308369600
107,299,1,1308369600
2658,166,1,1308369600
107,1682,1,1308369600
107,2662,1,1308369600
2075,238,2,1308369600
238,2075,2,1308369600
311,32,1,1308369600
540,2070,1,1308369600
77,1427,2,1308369600
2070,540,1,1308369600
302,621,1,1308369600
1000,579,1,1308456000
1095,1695,1,1308456000
531,2664,1,1308456000
1403,367,1,1308456000
367,1403,1,1308456000
367,2667,1,1308456000
2081,475,4,1308456000
2667,367,1,1308456000
611,302,1,1308456000
1000,38,1,1308456000
528,676,3,1308456000
1695,1095,2,1308456000
38,1000,1,1308456000
475,2081,1,1308456000
2505,1665,2,1308456000
2665,1697,2,1308456000
251,1641,1,1308456000
96,924,2,1308456000
96,918,1,1308456000
1697,2665,1,1308456000
2081,1697,1,1308456000
1235,54,2,1308456000
302,611,1,1308456000
1697,2081,1,1308456000
98,715,2,1308456000
1641,251,1,1308456000
7563,101,-10,1308542400
866,476,8,1308542400
1268,19,1,1308542400
1119,446,2,1308542400
719,7545,-1,1308542400
2654,1696,1,1308542400
1696,7563,1,1308542400
1696,2654,1,1308542400
274,2668,1,1308542400
476,866,8,1308542400
19,1268,1,1308542400
2674,2083,1,1308542400
7563,7373,-10,1308542400
866,4310,1,1308542400
4310,866,1,1308542400
90,1664,1,1308542400
167,139,1,1308542400
100,41,1,1308542400
56,78,1,1308542400
1077,9,1,1308542400
1653,225,1,1308542400
1460,5,2,1308542400
7563,7371,-10,1308542400
9,1077,1,1308542400
7563,7497,-10,1308542400
1268,41,1,1308542400
154,216,1,1308542400
2669,78,1,1308542400
1696,78,1,1308542400
1699,78,1,1308542400
2674,78,1,1308542400
225,1653,1,1308542400
264,76,2,1308542400
1664,90,1,1308542400
56,582,1,1308542400
76,264,1,1308542400
90,7545,-10,1308542400
679,7563,1,1308542400
7563,88,-10,1308542400
2083,1461,1,1308542400
78,2674,1,1308542400
7563,1248,-10,1308542400
1461,2083,1,1308542400
139,167,1,1308542400
78,2669,1,1308542400
5,1460,1,1308542400
1462,2082,1,1308542400
2668,274,1,1308542400
41,100,2,1308542400
78,1696,1,1308542400
387,324,10,1308542400
324,387,10,1308542400
41,1268,1,1308542400
2682,78,1,1308628800
2673,1268,1,1308628800
75,1940,1,1308628800
2073,1251,1,1308628800
2653,78,1,1308628800
1701,9,2,1308628800
1017,78,1,1308628800
2085,78,1,1308628800
1699,2670,1,1308628800
238,666,3,1308628800
481,9,1,1308628800
666,238,3,1308628800
1102,2080,1,1308628800
149,679,1,1308628800
2040,105,1,1308628800
105,2040,1,1308628800
675,379,2,1308628800
17,78,1,1308628800
1268,2673,1,1308628800
78,17,1,1308628800
1017,9,1,1308628800
7563,149,-10,1308628800
379,675,2,1308628800
7563,679,1,1308628800
2671,78,1,1308628800
215,2073,2,1308628800
2677,78,1,1308628800
44,563,1,1308628800
73,1,7,1308628800
582,56,2,1308628800
563,44,1,1308628800
73,1447,2,1308628800
73,1258,3,1308628800
9,1017,1,1308628800
73,1262,5,1308628800
1262,73,5,1308628800
78,1699,1,1308628800
78,2671,1,1308628800
78,2677,1,1308628800
78,2653,1,1308628800
78,2682,1,1308628800
78,2085,1,1308628800
78,1017,1,1308628800
73,1016,6,1308628800
9,1701,1,1308628800
2073,215,2,1308628800
2084,1268,1,1308628800
1268,2084,2,1308628800
2066,7449,-10,1308628800
621,1268,1,1308628800
1268,621,1,1308628800
168,7563,5,1308628800
2554,425,1,1308628800
7517,425,1,1308628800
2554,2066,1,1308628800
9,481,1,1308628800
425,2554,1,1308628800
425,7517,1,1308628800
75,302,3,1308628800
120,2683,1,1308715200
679,1017,1,1308715200
679,149,1,1308715200
1445,302,2,1308715200
402,1000,1,1308715200
2679,302,1,1308715200
1000,402,1,1308715200
2683,120,1,1308715200
56,613,1,1308715200
1447,1016,1,1308715200
864,1251,1,1308715200
1704,2088,1,1308715200
74,56,1,1308715200
2088,1704,1,1308715200
1702,2087,1,1308715200
776,379,1,1308715200
862,367,1,1308715200
613,56,1,1308715200
379,776,1,1308715200
2660,327,2,1308715200
78,862,1,1308715200
7372,1700,1,1308715200
56,2655,1,1308715200
862,78,2,1308715200
56,74,1,1308715200
1655,728,1,1308715200
1016,1447,1,1308715200
2082,1462,1,1308715200
89,327,4,1308715200
865,17,2,1308715200
1702,17,2,1308715200
2085,17,1,1308715200
96,75,3,1308715200
1655,2088,1,1308715200
75,2684,1,1308715200
2684,75,10,1308715200
75,96,1,1308715200
17,1702,2,1308715200
17,2085,1,1308715200
2088,1655,1,1308715200
17,865,1,1308715200
139,679,3,1308715200
327,89,4,1308715200
225,1251,1,1308715200
1698,478,3,1308715200
679,139,2,1308715200
302,1445,2,1308715200
478,1698,3,1308715200
728,2086,1,1308715200
327,2660,1,1308715200
728,1655,1,1308715200
1447,1604,1,1308715200
302,2679,1,1308715200
1447,73,3,1308715200
225,864,1,1308801600
225,932,1,1308801600
386,302,10,1308801600
679,130,1,1308801600
561,1465,1,1308801600
1465,561,1,1308801600
865,729,2,1308801600
1017,729,2,1308801600
446,1119,2,1308801600
2687,78,1,1308801600
78,2687,1,1308801600
130,679,2,1308801600
36,1018,7,1308801600
729,865,2,1308801600
729,1017,3,1308801600
865,1655,1,1308801600
2655,56,1,1308801600
729,225,5,1308801600
865,1255,2,1308801600
932,225,2,1308801600
1251,225,1,1308801600
299,174,2,1308801600
64,174,1,1308801600
729,19,2,1308801600
1251,864,1,1308801600
852,75,2,1308801600
864,225,1,1308801600
225,729,1,1308801600
75,852,2,1308801600
174,299,1,1308801600
1255,865,2,1308801600
1626,540,2,1308801600
19,729,5,1308801600
152,481,2,1308801600
2670,1699,1,1308801600
174,64,1,1308801600
1017,679,1,1308801600
481,152,2,1308801600
540,1626,2,1308801600
145,540,2,1308801600
540,145,2,1308801600
302,386,10,1308801600
27,131,1,1308888000
149,225,1,1308888000
2690,1234,1,1308888000
38,2629,1,1308888000
1465,935,3,1308888000
935,1465,3,1308888000
153,152,1,1308888000
10,153,1,1308888000
1234,2690,1,1308888000
1466,1249,3,1308888000
78,1119,1,1308888000
225,149,1,1308888000
540,1637,1,1308888000
541,299,1,1308888000
302,783,2,1308888000
299,541,1,1308888000
131,27,1,1308888000
1249,1466,3,1308888000
783,302,2,1308888000
728,4310,-1,1308888000
402,302,1,1308888000
78,1703,1,1308888000
78,729,1,1308888000
1119,78,1,1308888000
302,402,1,1308888000
383,540,1,1308888000
2629,38,1,1308888000
729,78,2,1308888000
1637,540,1,1308888000
1703,78,1,1308888000
402,153,1,1308888000
2691,1703,2,1308888000
1703,2691,1,1308888000
238,1463,3,1308888000
2688,1085,1,1308888000
1085,2688,1,1308888000
153,402,1,1308888000
540,383,1,1308888000
152,153,1,1308888000
131,1000,1,1308974400
405,720,2,1308974400
131,74,1,1308974400
925,78,1,1308974400
667,925,2,1308974400
1000,131,1,1308974400
27,313,10,1308974400
78,313,1,1308974400
1653,7545,-10,1308974400
313,27,10,1308974400
720,405,1,1308974400
131,1110,1,1308974400
621,1017,1,1308974400
139,1648,1,1308974400
480,627,2,1308974400
925,667,1,1308974400
313,354,1,1308974400
627,480,10,1308974400
78,925,1,1308974400
354,313,1,1308974400
1110,131,2,1308974400
1648,139,1,1308974400
627,582,10,1308974400
313,78,1,1308974400
1700,1234,1,1308974400
728,17,1,1308974400
2692,17,1,1308974400
1234,1700,1,1308974400
627,788,10,1308974400
17,2692,1,1308974400
582,627,1,1308974400
10,78,1,1308974400
1700,7372,1,1308974400
667,313,2,1308974400
313,667,3,1308974400
74,131,1,1308974400
1017,621,1,1308974400
17,728,2,1308974400
379,130,1,1309060800
579,1000,1,1309060800
728,1467,1,1309060800
1467,728,1,1309060800
2086,728,1,1309060800
130,379,1,1309060800
17,1270,1,1309060800
1270,17,1,1309060800
131,1702,1,1309060800
2090,17,1,1309060800
1702,131,1,1309060800
17,2090,1,1309060800
1467,154,1,1309060800
2086,78,1,1309060800
579,20,1,1309060800
313,75,3,1309060800
379,667,1,1309060800
667,379,1,1309060800
78,41,1,1309060800
379,78,1,1309060800
1463,238,5,1309060800
2090,78,1,1309060800
582,3,2,1309060800
1,423,1,1309060800
2091,865,1,1309060800
423,1,1,1309060800
865,2091,1,1309060800
78,2693,1,1309060800
78,2091,1,1309060800
78,2086,1,1309060800
75,313,1,1309060800
78,1467,1,1309060800
78,379,1,1309060800
1467,78,1,1309060800
78,2090,1,1309060800
2091,78,1,1309060800
20,579,1,1309060800
2693,78,1,1309060800
3,582,2,1309060800
10,186,1,1309147200
1444,3,5,1309147200
0,1444,1,1309147200
41,186,1,1309147200
865,383,2,1309147200
924,96,2,1309147200
186,41,1,1309147200
225,74,1,1309147200
75,74,1,1309147200
865,1466,1,1309147200
74,75,1,1309147200
383,78,1,1309147200
74,225,1,1309147200
865,313,3,1309147200
78,383,1,1309147200
1466,865,1,1309147200
383,865,1,1309147200
225,1272,1,1309147200
1272,1694,1,1309147200
4016,626,2,1309233600
1122,2062,2,1309233600
853,679,1,1309233600
513,230,2,1309233600
480,313,2,1309233600
1122,2094,2,1309233600
2062,1122,1,1309233600
400,714,1,1309233600
2047,7560,-10,1309233600
2094,1122,1,1309233600
714,626,1,1309233600
714,400,1,1309233600
1270,313,2,1309233600
230,513,2,1309233600
36,27,5,1309233600
626,4016,1,1309233600
27,7560,-10,1309233600
78,10,1,1309233600
27,36,5,1309233600
626,714,1,1309233600
2026,1020,1,1309233600
1020,2026,1,1309233600
2663,313,1,1309233600
88,89,1,1309233600
38,136,1,1309233600
2093,136,1,1309233600
89,88,1,1309233600
313,1270,2,1309233600
136,2093,1,1309233600
480,1272,2,1309233600
1272,480,2,1309233600
1270,64,2,1309233600
313,480,2,1309233600
78,936,1,1309233600
36,7563,-10,1309233600
139,7497,-10,1309233600
1694,1272,1,1309233600
313,7563,-10,1309233600
64,1270,2,1309233600
1272,78,1,1309233600
936,78,1,1309233600
78,1272,1,1309233600
230,7327,1,1309233600
144,7327,-10,1309233600
36,313,5,1309233600
313,2663,1,1309233600
862,149,2,1309320000
618,7560,-10,1309320000
580,149,10,1309320000
10,7327,2,1309320000
313,1124,5,1309320000
75,0,1,1309320000
7414,862,1,1309320000
149,862,2,1309320000
862,7414,1,1309320000
862,569,1,1309320000
509,3,5,1309320000
1124,313,5,1309320000
3,116,1,1309320000
3,301,6,1309320000
569,862,1,1309320000
3,509,4,1309320000
116,3,1,1309320000
311,667,1,1309320000
0,1260,2,1309320000
1260,0,2,1309320000
38,1124,1,1309320000
1460,2072,2,1309320000
38,313,1,1309320000
2072,1460,2,1309320000
64,2681,1,1309320000
9,663,1,1309320000
935,1274,5,1309320000
36,7370,-8,1309320000
436,116,1,1309320000
116,436,1,1309320000
2681,64,1,1309320000
313,36,9,1309320000
36,7447,-10,1309320000
2080,1102,2,1309320000
1274,935,5,1309320000
1124,38,1,1309320000
663,9,1,1309320000
1122,297,1,1309320000
311,783,1,1309320000
297,1122,1,1309320000
0,75,1,1309320000
36,7551,7,1309320000
38,75,3,1309406400
75,2695,1,1309406400
89,313,3,1309406400
985,407,1,1309406400
75,38,2,1309406400
3,38,4,1309406400
38,407,1,1309406400
407,10,3,1309406400
407,38,1,1309406400
1988,2696,1,1309406400
154,139,1,1309406400
1258,98,1,1309406400
17,56,9,1309406400
2695,75,10,1309406400
313,89,3,1309406400
407,985,1,1309406400
10,407,1,1309406400
282,1453,3,1309406400
139,154,2,1309406400
139,405,1,1309406400
664,922,2,1309492800
1122,670,3,1309492800
670,1122,3,1309492800
407,541,1,1309492800
541,407,1,1309492800
282,313,5,1309492800
407,76,1,1309492800
313,450,2,1309492800
1704,131,1,1309492800
407,1452,1,1309492800
131,1704,1,1309492800
1452,407,1,1309492800
405,343,2,1309492800
450,313,3,1309492800
313,282,5,1309492800
932,425,1,1309492800
407,32,1,1309492800
1452,154,1,1309492800
154,1452,1,1309492800
32,407,2,1309492800
56,2092,1,1309492800
573,856,3,1309492800
856,573,2,1309492800
76,407,2,1309492800
7327,27,1,1309579200
1604,1447,1,1309579200
515,216,1,1309579200
216,515,1,1309579200
474,96,10,1309579200
730,1130,1,1309579200
730,7327,10,1309579200
7439,7327,4,1309579200
1130,730,1,1309579200
271,216,2,1309579200
7327,730,10,1309579200
7327,10,2,1309579200
96,474,10,1309579200
2092,56,1,1309579200
7327,144,-10,1309579200
131,503,3,1309579200
937,7549,1,1309579200
7549,937,1,1309579200
7439,144,-10,1309579200
503,131,2,1309579200
252,88,1,1309579200
88,252,1,1309579200
7327,7439,1,1309579200
1694,402,1,1309665600
1128,0,1,1309665600
402,2698,1,1309665600
402,1694,1,1309665600
88,2095,1,1309665600
0,1128,1,1309665600
788,627,10,1309665600
0,2694,1,1309665600
1701,3,2,1309665600
3,1701,2,1309665600
2096,88,1,1309752000
88,1707,1,1309752000
88,515,1,1309752000
88,2096,1,1309752000
1453,282,3,1309752000
2700,131,1,1309752000
1426,131,1,1309752000
859,17,8,1309752000
1707,0,1,1309752000
10,1115,1,1309752000
515,47,1,1309752000
679,853,1,1309752000
679,2093,1,1309752000
7327,230,2,1309752000
1444,0,4,1309752000
10,252,2,1309752000
1426,149,1,1309752000
89,1010,1,1309752000
1010,89,1,1309752000
1707,88,1,1309752000
515,88,1,1309752000
149,1426,1,1309752000
933,932,1,1309752000
47,515,1,1309752000
932,933,1,1309752000
252,10,1,1309752000
131,2700,1,1309752000
1695,1426,1,1309752000
0,1412,1,1309752000
1426,1695,1,1309752000
17,859,8,1309752000
131,1426,1,1309752000
442,7563,-10,1309752000
1115,10,3,1309752000
2675,1463,1,1309838400
2095,364,1,1309838400
1463,2675,1,1309838400
2703,663,1,1309838400
0,2686,1,1309838400
628,88,1,1309838400
663,2703,1,1309838400
99,364,1,1309838400
7371,47,2,1309838400
2476,1225,1,1309838400
728,38,4,1309838400
88,628,1,1309838400
47,7371,10,1309838400
579,2680,1,1309924800
32,47,1,1309924800
89,131,1,1309924800
225,580,1,1309924800
89,7571,-10,1309924800
580,225,1,1309924800
47,32,1,1309924800
864,273,2,1309924800
76,1439,1,1309924800
174,1964,1,1309924800
301,3,10,1309924800
64,7571,-10,1309924800
1964,174,2,1309924800
2680,579,1,1309924800
271,7563,-10,1309924800
858,2098,1,1309924800
2098,858,1,1309924800
2686,0,1,1309924800
515,313,1,1309924800
579,2704,1,1309924800
1439,76,1,1309924800
131,89,1,1309924800
515,89,1,1310011200
76,852,1,1310011200
76,659,1,1310011200
76,43,3,1310011200
32,1129,1,1310011200
384,7569,-10,1310011200
1700,681,1,1310011200
858,2702,1,1310011200
2702,858,1,1310011200
1129,7549,1,1310011200
76,515,1,1310011200
515,76,1,1310011200
7549,1129,1,1310011200
659,76,1,1310011200
852,76,1,1310011200
681,1700,1,1310011200
1705,96,3,1310011200
96,1705,3,1310011200
364,2095,1,1310011200
3,1263,2,1310011200
405,139,2,1310011200
7327,7563,-10,1310011200
2704,579,1,1310011200
1129,32,1,1310011200
89,515,1,1310011200
1263,3,3,1310011200
43,76,4,1310011200
364,99,1,1310011200
182,7569,-10,1310011200
422,186,5,1310011200
1275,38,1,1310097600
225,513,1,1310097600
856,76,1,1310097600
64,7569,-10,1310097600
76,1637,1,1310097600
27,7327,2,1310097600
46,149,1,1310097600
1637,76,1,1310097600
149,46,1,1310097600
230,1694,1,1310097600
139,46,1,1310097600
514,425,10,1310097600
424,7569,-10,1310097600
38,1275,1,1310097600
1694,230,1,1310097600
76,856,1,1310097600
0,2699,1,1310097600
0,1707,1,1310097600
402,76,1,1310184000
76,47,3,1310184000
515,16,1,1310184000
1453,54,3,1310184000
46,139,1,1310184000
858,572,5,1310184000
572,858,3,1310184000
2037,89,1,1310184000
541,47,1,1310184000
89,2037,1,1310184000
76,402,1,1310184000
47,541,1,1310184000
16,515,1,1310184000
541,1275,1,1310184000
663,1275,1,1310184000
1275,663,1,1310184000
47,76,3,1310184000
1275,541,1,1310184000
2666,76,1,1310270400
1690,16,1,1310270400
136,252,1,1310270400
1131,78,1,1310270400
711,193,1,1310270400
252,136,1,1310270400
579,16,1,1310270400
679,16,1,1310270400
2100,78,1,1310270400
1131,131,1,1310270400
711,0,1,1310270400
16,679,2,1310270400
16,76,1,1310270400
16,579,1,1310270400
38,273,3,1310270400
16,1690,1,1310270400
76,2666,1,1310270400
54,1235,1,1310270400
54,1453,1,1310270400
78,1131,1,1310270400
78,2100,1,1310270400
437,120,2,1310270400
76,16,1,1310270400
1988,16,1,1310270400
131,1131,1,1310270400
76,139,1,1310270400
1275,78,1,1310356800
64,154,1,1310356800
78,1132,1,1310356800
78,1275,1,1310356800
136,1,1,1310356800
2529,78,1,1310356800
78,2529,1,1310356800
2099,664,3,1310356800
938,681,1,1310356800
664,2099,1,1310356800
681,938,1,1310356800
75,76,1,1310356800
1128,1439,1,1310356800
1439,1128,1,1310356800
76,75,1,1310356800
342,1011,1,1310443200
78,2707,1,1310443200
725,789,10,1310443200
2100,7451,-10,1310443200
38,7579,2,1310443200
38,239,2,1310443200
120,437,2,1310443200
239,38,1,1310443200
136,38,5,1310443200
7451,7450,1,1310443200
77,542,1,1310443200
2707,78,1,1310443200
542,77,1,1310443200
789,725,10,1310529600
78,404,1,1310529600
656,628,1,1310529600
149,1684,2,1310529600
78,579,1,1310529600
38,216,2,1310529600
78,2705,1,1310529600
852,154,1,1310529600
154,852,2,1310529600
628,656,1,1310529600
865,108,1,1310529600
656,1693,1,1310529600
404,78,1,1310529600
216,38,1,1310529600
731,385,2,1310529600
7579,38,4,1310529600
937,681,1,1310529600
731,681,1,1310529600
681,937,1,1310529600
681,731,1,1310529600
77,1131,1,1310529600
1693,656,1,1310529600
1131,77,1,1310529600
579,78,2,1310529600
108,865,1,1310529600
385,731,2,1310529600
1684,149,2,1310529600
76,130,2,1310616000
3,25,1,1310616000
78,731,1,1310616000
25,154,1,1310616000
2709,17,1,1310616000
17,2709,1,1310616000
230,153,1,1310616000
540,731,1,1310616000
3,2708,1,1310616000
731,78,1,1310616000
130,76,1,1310616000
937,130,2,1310616000
1226,7400,-10,1310616000
987,628,1,1310616000
153,230,1,1310616000
2101,230,1,1310616000
38,230,1,1310616000
25,230,1,1310616000
230,25,1,1310616000
130,937,2,1310616000
731,540,1,1310616000
230,2101,1,1310616000
76,937,2,1310702400
513,225,2,1310702400
89,569,3,1310702400
131,25,2,1310702400
569,89,3,1310702400
25,131,1,1310702400
130,89,1,1310702400
937,76,2,1310702400
25,1020,1,1310702400
89,130,1,1310702400
131,383,2,1310702400
1020,131,1,1310702400
76,131,4,1310702400
131,1020,1,1310702400
1020,25,1,1310702400
131,76,4,1310702400
10,76,2,1310702400
76,10,2,1310702400
71,131,1,1310788800
1403,130,1,1310788800
446,731,3,1310788800
130,1403,1,1310788800
230,131,10,1310788800
731,446,3,1310788800
76,230,1,1310788800
131,937,2,1310788800
230,76,1,1310788800
937,131,2,1310788800
628,2087,1,1310875200
790,7570,-10,1310875200
89,404,1,1310875200
77,1132,3,1310875200
1464,77,1,1310875200
1132,77,3,1310875200
404,89,1,1310875200
47,230,7,1310875200
2705,78,1,1310875200
790,7413,-10,1310875200
790,7395,-10,1310875200
77,1464,1,1310875200
790,7519,-10,1310875200
230,3,4,1310875200
790,7394,-10,1310875200
790,7408,-10,1310875200
230,47,7,1310875200
130,790,10,1310875200
154,64,1,1310875200
89,174,1,1310875200
174,89,2,1310875200
3773,1683,2,1310961600
71,76,2,1310961600
1260,2711,1,1310961600
790,7563,-10,1310961600
78,89,1,1310961600
2098,78,2,1310961600
78,2098,1,1310961600
0,2101,1,1310961600
89,78,1,1310961600
2711,1260,1,1310961600
1462,149,5,1310961600
76,663,1,1310961600
663,76,1,1310961600
3,1677,3,1310961600
154,1467,2,1310961600
76,71,2,1310961600
2104,16,1,1311048000
38,76,3,1311048000
78,1002,1,1311048000
1002,271,1,1311048000
2101,0,1,1311048000
271,1002,1,1311048000
38,2104,1,1311048000
76,38,3,1311048000
271,149,2,1311048000
843,2710,1,1311048000
53,7563,-10,1311048000
0,542,1,1311048000
1002,78,1,1311048000
2104,38,1,1311048000
17,2105,1,1311134400
628,939,1,1311134400
139,1,2,1311134400
2067,78,1,1311134400
78,2103,1,1311134400
402,77,1,1311134400
1132,78,1,1311134400
1,139,2,1311134400
2105,17,1,1311134400
939,628,1,1311134400
77,402,1,1311134400
78,2067,1,1311134400
1132,356,1,1311134400
0,230,1,1311134400
2105,56,1,1311134400
1132,939,1,1311134400
541,628,1,1311134400
1132,230,1,1311134400
2710,843,1,1311134400
131,71,3,1311134400
939,1132,1,1311134400
230,0,1,1311134400
75,78,1,1311134400
131,230,9,1311134400
628,47,3,1311220800
3,230,-1,1311220800
254,78,1,1311220800
681,2714,1,1311220800
131,250,1,1311220800
131,1707,1,1311220800
628,541,2,1311220800
154,2713,1,1311220800
1,38,1,1311220800
731,47,1,1311220800
2676,47,1,1311220800
2714,681,1,1311220800
2713,154,1,1311220800
1707,131,1,1311220800
78,254,1,1311220800
2103,78,1,1311220800
720,77,5,1311220800
47,628,3,1311220800
1260,1709,1,1311220800
1709,1260,1,1311220800
